1:ItNr	1a:SrchDirNr	1b:LineItNr	2:Metric	3:StepLength	4a:||Gradient||	4b:||SearchDir||	4c:DirGradient	5:Phase	6a:Wolfe1	6b:Wolfe2	7:LinSrchStopCondition	Time[ms]
16	16	0	-0.730780	1.000000	0.001193	11.534808	-0.004097	Main	true	true	WolfeSatisfied	269.0
17	17	0	-0.722073	1.000000	0.001232	16.763332	-0.002550	Main	true	true	WolfeSatisfied	268.7
18	18	0	-0.727080	1.000000	0.001196	11.449991	-0.003058	Main	true	true	WolfeSatisfied	278.2
19	19	0	-0.736557	1.000000	0.001229	15.516231	-0.004344	Main	true	true	WolfeSatisfied	283.2
20	20	0	-0.741183	1.000000	0.001237	11.918086	-0.002724	Main	true	true	WolfeSatisfied	326.7
21	21	0	-0.741814	1.000000	0.001151	14.791587	-0.002596	Main	true	true	WolfeSatisfied	418.3
22	22	0	-0.735657	1.000000	0.001188	9.593154	-0.003770	Main	true	true	WolfeSatisfied	333.8
23	23	0	-0.737870	1.000000	0.001216	10.395795	-0.002617	Main	true	true	WolfeSatisfied	293.1
24	24	0	-0.742528	1.000000	0.001206	20.037890	-0.002451	Main	true	true	WolfeSatisfied	371.6
25	25	0	-0.745853	1.000000	0.001103	11.753565	-0.002335	Main	true	true	WolfeSatisfied	492.4
26	26	0	-0.748544	1.000000	0.001373	10.591641	-0.003569	Main	true	true	WolfeSatisfied	569.6
27	27	0	-0.744755	1.000000	0.001289	9.428035	-0.000924	Main	true	true	WolfeSatisfied	278.2
28	28	0	-0.755419	1.000000	0.001255	11.052340	-0.000502	Main	true	true	WolfeSatisfied	430.8
29	29	0	-0.752678	1.000000	0.001218	15.194432	-0.003050	Main	true	true	WolfeSatisfied	567.4
30	30	0	-0.745876	1.000000	0.001151	8.906836	-0.004066	Main	true	true	WolfeSatisfied	315.3
31	31	0	-0.754804	1.000000	0.001070	10.077476	-0.003870	Main	true	true	WolfeSatisfied	310.4
32	32	0	-0.741136	1.000000	0.001157	15.706392	-0.003146	Main	true	true	WolfeSatisfied	313.3
33	33	0	-0.757354	1.000000	0.001209	8.692465	-0.003859	Main	true	true	WolfeSatisfied	284.2
34	34	0	-0.746197	1.000000	0.001184	7.572670	-0.003355	Main	true	true	WolfeSatisfied	279.6
35	35	0	-0.758925	1.000000	0.001110	5.860681	-0.003323	Main	true	true	WolfeSatisfied	278.7
36	36	0	-0.751845	1.000000	0.001275	8.031990	-0.002900	Main	true	true	WolfeSatisfied	541.5
37	37	0	-0.756084	1.000000	0.001219	15.180939	-0.003400	Main	true	true	WolfeSatisfied	304.3
38	38	0	-0.758331	1.000000	0.001174	10.156840	-0.002398	Main	true	true	WolfeSatisfied	283.0
39	39	0	-0.765091	1.000000	0.001193	13.923383	-0.002109	Main	true	true	WolfeSatisfied	284.8
40	40	0	-0.755789	1.000000	0.001327	12.111796	-0.001735	Main	true	true	WolfeSatisfied	279.8
41	41	0	-0.768400	1.000000	0.001216	9.507307	-0.000513	Main	true	true	WolfeSatisfied	288.8
42	42	0	-0.773784	1.000000	0.001145	8.309557	-0.001623	Main	true	true	WolfeSatisfied	292.9
43	43	0	-0.766770	1.000000	0.001198	9.543906	-0.003662	Main	true	true	WolfeSatisfied	296.5
44	44	0	-0.763125	1.000000	0.001179	13.415940	-0.002027	Main	true	true	WolfeSatisfied	293.4
45	45	0	-0.764950	1.000000	0.001095	10.832766	-0.002223	Main	true	true	WolfeSatisfied	286.6
46	46	0	-0.777199	1.000000	0.001225	10.269875	-0.001139	Main	true	true	WolfeSatisfied	341.6
47	47	0	-0.768236	1.000000	0.001105	10.580813	-0.001874	Main	true	true	WolfeSatisfied	316.3
48	48	0	-0.770558	1.000000	0.001156	7.874596	-0.002390	Main	true	true	WolfeSatisfied	293.1
49	49	0	-0.764231	1.000000	0.001163	9.083493	-0.003518	Main	true	true	WolfeSatisfied	357.9
50	50	0	-0.758533	1.000000	0.001093	8.599888	-0.002529	Main	true	true	WolfeSatisfied	314.7
51	51	0	-0.768126	1.000000	0.001244	12.436694	-0.001576	Main	true	true	WolfeSatisfied	287.2
52	52	0	-0.762702	1.000000	0.001086	13.349099	-0.001380	Main	true	true	WolfeSatisfied	341.4
53	53	0	-0.765786	1.000000	0.001193	11.224836	-0.002244	Main	true	true	WolfeSatisfied	356.4
54	54	0	-0.760003	1.000000	0.001189	6.035441	-0.003218	Main	true	true	WolfeSatisfied	288.8
55	55	0	-0.765238	1.000000	0.001153	7.791763	-0.002692	Main	true	true	WolfeSatisfied	337.5
56	56	0	-0.762971	1.000000	0.001178	11.390256	-0.003829	Main	true	true	WolfeSatisfied	368.0
57	57	0	-0.754980	1.000000	0.001166	11.820734	-0.002340	Main	true	true	WolfeSatisfied	321.7
58	58	0	-0.769207	1.000000	0.001155	11.843181	-0.003004	Main	true	true	WolfeSatisfied	378.7
59	59	0	-0.769381	1.000000	0.001058	7.520074	-0.002751	Main	true	true	WolfeSatisfied	336.2
60	60	0	-0.770171	1.000000	0.001146	8.007453	-0.003957	Main	true	true	WolfeSatisfied	289.1
61	61	0	-0.776558	1.000000	0.001285	9.598765	-0.002830	Main	true	true	WolfeSatisfied	280.3
62	62	0	-0.761394	1.000000	0.001266	14.838910	0.001463	Main	true	true	WolfeSatisfied	285.9
63	63	0	-0.773984	1.000000	0.001183	7.892659	-0.002747	Main	true	true	WolfeSatisfied	288.8
64	64	0	-0.762966	1.000000	0.001191	8.330377	-0.002062	Main	true	true	WolfeSatisfied	284.1
65	65	0	-0.777005	1.000000	0.001138	11.387409	-0.003266	Main	true	true	WolfeSatisfied	285.5
66	66	0	-0.779906	1.000000	0.001016	8.386341	-0.002794	Main	true	true	WolfeSatisfied	315.6
67	67	0	-0.775338	1.000000	0.001013	5.374282	-0.002277	Main	true	true	WolfeSatisfied	282.7
68	68	0	-0.774598	1.000000	0.001267	17.311402	-0.002135	Main	true	true	WolfeSatisfied	300.2
69	69	0	-0.774595	1.000000	0.001059	14.720161	-0.001043	Main	true	true	WolfeSatisfied	295.9
70	70	0	-0.783140	1.000000	0.001260	17.052451	-0.000986	Main	true	true	WolfeSatisfied	291.6
71	71	0	-0.774344	1.000000	0.001213	10.027830	-0.002094	Main	true	true	WolfeSatisfied	310.9
72	72	0	-0.770422	1.000000	0.001153	10.598591	-0.002147	Main	true	true	WolfeSatisfied	341.3
73	73	0	-0.775324	1.000000	0.001136	8.990020	-0.002562	Main	true	true	WolfeSatisfied	291.6
74	74	0	-0.771468	1.000000	0.001081	7.238931	-0.002521	Main	true	true	WolfeSatisfied	282.1
