1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
66	-0.627535	17.634361	8.801933	0.010489	4.6
67	-0.652048	18.291552	8.654712	0.009785	5.2
68	-0.611754	17.610717	8.807323	0.010581	5.4
69	-0.654928	17.467717	8.840063	0.011303	5.5
70	-0.606452	16.959755	8.958357	0.008025	4.6
71	-0.665840	16.280046	9.121691	0.011527	5.7
72	-0.652836	17.267626	8.886286	0.012741	5.0
73	-0.668683	16.591627	9.046085	0.012126	4.6
74	-0.659379	17.591627	8.811680	0.010641	5.0
75	-0.638359	18.591614	8.589118	0.010338	5.1
76	-0.628731	19.591240	8.377597	0.005935	6.8
77	-0.637660	19.517967	8.392747	0.011109	6.6
78	-0.585260	20.092213	8.275462	0.006413	4.4
79	-0.601899	19.561607	8.383718	0.011268	4.7
80	-0.696973	18.907540	8.521123	0.019446	5.8
81	-0.616805	19.907540	8.312821	0.008957	4.1
82	-0.625640	19.257099	8.447133	0.009369	4.5
83	-0.627859	20.159462	8.261941	0.012317	5.7
84	-0.677898	19.489692	8.398608	0.011743	5.1
85	-0.642735	20.484307	8.197246	0.009356	4.7
86	-0.660234	21.484191	8.004320	0.012391	5.8
87	-0.634153	20.814001	8.132612	0.011224	4.2
88	-0.638716	21.814001	7.942660	0.008855	4.5
89	-0.624234	21.537903	7.994213	0.011079	4.0
90	-0.642615	20.874576	8.120848	0.009101	4.7
91	-0.610291	20.193727	8.255069	0.010613	7.2
92	-0.638339	19.513548	8.393663	0.009491	5.8
93	-0.611803	20.512315	8.191715	0.009048	6.4
94	-0.656923	20.822037	8.131050	0.011844	4.7
95	-0.631423	21.782516	7.948505	0.013638	4.0
96	-0.596880	21.101978	8.076985	0.008403	4.7
97	-0.667030	22.093936	7.891065	0.008021	4.3
98	-0.668948	21.605663	7.981499	0.014548	7.3
99	-0.641400	22.605663	7.798461	0.013581	6.0
100	-0.633007	21.924811	7.922156	0.013147	4.8
101	-0.643410	21.243989	8.049833	0.008118	3.9
102	-0.598033	20.734387	8.148126	0.011345	4.4
103	-0.645298	20.123559	8.269154	0.011911	4.0
104	-0.641979	21.114083	8.074664	0.009398	4.0
105	-0.641715	20.703890	8.154085	0.010002	4.5
106	-0.638879	21.541240	7.993586	0.013165	7.4
107	-0.633888	21.711044	7.961806	0.007419	3.9
108	-0.653760	22.689176	7.783554	0.014743	4.5
109	-0.625393	22.032241	7.902379	0.013610	6.1
110	-0.623865	21.368089	8.026254	0.010321	4.1
111	-0.626922	22.367096	7.841361	0.010555	4.3
112	-0.635714	23.360565	7.665751	0.014066	4.5
113	-0.627585	24.360565	7.496755	0.010858	4.1
114	-0.647703	23.684795	7.610129	0.010454	6.9
115	-0.614525	24.628868	7.452674	0.006776	6.4
116	-0.690026	25.628037	7.292974	0.012699	4.7
117	-0.652434	24.947836	7.400937	0.011292	4.2
118	-0.632464	24.266989	7.512253	0.012512	4.5
119	-0.622212	25.266989	7.349885	0.008793	3.9
120	-0.645289	26.266207	7.194507	0.007330	3.9
121	-0.659019	27.265735	7.045517	0.013143	3.9
122	-0.633659	26.852922	7.106297	0.011956	6.9
123	-0.666055	27.852917	6.960834	0.015233	3.9
124	-0.641164	27.172065	7.059217	0.013365	4.2
125	-0.641260	28.172063	6.915656	0.009716	4.4
126	-0.622874	29.157396	6.779799	0.015422	6.1
127	-0.676672	29.989674	6.669136	0.013228	4.1
128	-0.621289	29.308822	6.759392	0.013462	4.2
129	-0.628858	29.706770	6.706344	0.011527	5.9
130	-0.656139	30.706537	6.576674	0.015084	6.2
131	-0.629717	30.027024	6.664254	0.007039	4.4
132	-0.647216	30.089700	6.656079	0.009567	5.9
133	-0.639032	31.089480	6.528325	0.008256	4.0
134	-0.677085	32.087209	6.405631	0.011839	4.2
135	-0.648238	33.080828	6.287941	0.011953	4.1
136	-0.621133	32.578474	6.346897	0.013804	4.0
137	-0.633682	31.900718	6.428212	0.010425	4.2
138	-0.643418	31.219884	6.512022	0.006992	5.7
139	-0.622554	30.563689	6.594894	0.013039	5.7
140	-0.681460	31.563645	6.469434	0.014268	4.0
141	-0.654209	32.563644	6.348654	0.008674	4.8
142	-0.662991	31.957120	6.421366	0.014408	4.1
143	-0.661598	31.276392	6.504983	0.019102	4.0
144	-0.624469	31.652960	6.458460	0.011399	4.6
145	-0.647376	32.652960	6.338086	0.015885	4.2
146	-0.599369	33.652959	6.222116	0.010138	6.2
147	-0.661428	34.652959	6.110314	0.011312	4.6
148	-0.639532	35.337452	6.036075	0.009826	4.5
149	-0.639621	34.726272	6.102275	0.014823	4.7
150	-0.628760	35.025170	6.069719	0.012536	5.7
151	-0.669528	34.344319	6.144390	0.006676	4.4
152	-0.619080	33.663746	6.220888	0.006443	4.4
153	-0.673447	34.436525	6.134170	0.009613	4.2
154	-0.659548	33.848410	6.199944	0.011838	7.4
155	-0.614534	34.410566	6.137044	0.012286	4.4
156	-0.638936	35.410542	6.028254	0.008040	6.0
157	-0.620334	34.734776	6.101344	0.009210	4.4
158	-0.625203	35.722870	5.995061	0.007558	4.6
159	-0.694085	36.397032	5.924645	0.007098	4.2
160	-0.693705	37.315770	5.831305	0.013462	4.7
161	-0.633296	36.635426	5.900140	0.010965	4.0
162	-0.655274	37.635185	5.799539	0.013157	6.0
163	-0.653073	38.623585	5.703398	0.011787	4.7
164	-0.661280	39.623585	5.609319	0.011147	4.2
165	-0.645732	38.943466	5.672963	0.015765	4.9
166	-0.630273	39.943466	5.579877	0.012310	7.2
167	-0.659822	39.266383	5.642566	0.009195	4.3
168	-0.625055	40.261497	5.550910	0.017791	4.5
169	-0.639541	39.580665	5.613294	0.011486	5.3
170	-0.636578	40.580665	5.522140	0.010982	5.5
171	-0.667477	39.899833	5.583875	0.010312	4.5
172	-0.619067	39.219284	5.646979	0.007957	7.1
173	-0.632793	40.200231	5.556467	0.009764	4.1
174	-0.636702	41.156566	5.470976	0.010161	4.6
175	-0.636118	41.578125	5.434120	0.008232	4.4
176	-0.640446	40.898611	5.493775	0.008744	4.3
177	-0.625313	40.219168	5.554748	0.007672	6.3
178	-0.607225	39.544389	5.616657	0.010743	4.1
179	-0.609860	40.490059	5.530277	0.011046	6.7
180	-0.626018	39.809215	5.592196	0.009700	4.5
181	-0.650449	39.176128	5.651029	0.014935	4.1
182	-0.629957	38.495287	5.715697	0.007734	4.6
183	-0.620203	39.493470	5.621385	0.008402	4.3
184	-0.608498	40.219799	5.554691	0.011457	4.0
185	-0.627308	39.601848	5.611331	0.012889	6.3
186	-0.656843	40.601848	5.520241	0.007689	4.2
187	-0.665170	41.329713	5.455778	0.009031	4.0
188	-0.640791	42.167754	5.383396	0.016534	4.4
189	-0.630965	43.167200	5.299546	0.010934	5.5
190	-0.620989	44.090078	5.224407	0.008207	4.6
191	-0.628589	45.085993	5.145675	0.010519	4.0
192	-0.630731	45.981790	5.076858	0.010984	4.2
193	-0.659637	45.722511	5.096587	0.013566	4.6
194	-0.664890	45.087607	5.145550	0.008495	5.4
195	-0.642926	46.087602	5.068851	0.007860	4.1
196	-0.675132	47.077575	4.995141	0.012758	5.5
197	-0.665908	46.398465	5.045472	0.013764	4.2
198	-0.599481	47.398465	4.971706	0.011720	4.0
199	-0.616570	46.718245	5.021646	0.008665	4.3
200	-0.659430	47.703102	4.949661	0.014092	3.9
201	-0.654435	47.134809	4.990945	0.010305	3.9
202	-0.599520	46.453958	5.041321	0.008861	6.4
203	-0.642803	47.447523	4.968143	0.008608	5.3
204	-0.566443	48.326138	4.905178	0.011204	4.2
205	-0.627118	49.325839	4.835450	0.011354	3.9
206	-0.662804	50.324360	4.767755	0.016002	4.3
207	-0.577601	50.637781	4.746895	0.012842	4.5
208	-0.636843	51.637748	4.681547	0.012568	4.4
209	-0.642930	52.597493	4.620498	0.012172	4.7
210	-0.627961	53.589979	4.559018	0.010340	5.6
211	-0.610582	54.589979	4.498706	0.005103	4.5
212	-0.639909	54.958620	4.476873	0.008816	4.4
213	-0.643962	54.363665	4.512215	0.008265	4.4
214	-0.594525	55.330478	4.455063	0.007349	6.3
215	-0.626426	56.323885	4.397827	0.011746	4.6
216	-0.664181	57.319381	4.341927	0.009832	4.0
217	-0.603765	58.319212	4.287197	0.010292	5.4
218	-0.658784	59.205749	4.239809	0.011632	6.3
219	-0.651912	58.530682	4.275797	0.008722	4.3
220	-0.617448	57.849834	4.312717	0.011439	5.8
221	-0.662292	58.845910	4.258916	0.011118	4.5
222	-0.604047	59.455018	4.226673	0.010934	4.1
223	-0.601587	58.774190	4.262745	0.015803	4.8
224	-0.585958	58.286990	4.288939	0.009537	4.1
225	-0.628703	57.608567	4.325954	0.006712	4.7
226	-0.668335	58.162362	4.295691	0.016150	7.2
227	-0.650609	59.038694	4.248658	0.015981	4.3
228	-0.644792	60.038694	4.196231	0.009348	5.4
229	-0.636489	60.954186	4.149356	0.006850	5.5
230	-0.638504	61.705385	4.111668	0.011519	8.0
231	-0.592558	61.968148	4.098646	0.007038	5.3
232	-0.606533	62.108406	4.091729	0.006401	9.8
233	-0.646066	61.529217	4.120444	0.006537	9.0
234	-0.650515	60.886883	4.152766	0.008538	10.0
235	-0.645103	60.548346	4.170006	0.007632	5.8
236	-0.624992	59.894968	4.203686	0.006761	7.9
237	-0.658594	60.884589	4.152882	0.009934	5.1
238	-0.658039	60.614835	4.166608	0.015129	7.8
239	-0.629219	59.934013	4.201658	0.008502	6.1
240	-0.633820	60.933310	4.150413	0.015905	4.7
241	-0.631896	61.933182	4.100374	0.008093	7.9
242	-0.674935	61.253770	4.134243	0.010367	5.2
243	-0.634288	60.575052	4.168640	0.011005	7.7
244	-0.666412	59.987635	4.198876	0.008255	6.9
245	-0.650939	60.569508	4.168924	0.009682	6.5
246	-0.633256	61.543771	4.119718	0.008568	6.5
247	-0.649911	62.518481	4.071638	0.011775	4.4
248	-0.661359	61.837740	4.105098	0.013107	4.8
249	-0.603676	61.156888	4.139118	0.008208	6.6
250	-0.666138	60.502771	4.172337	0.008709	4.2
251	-0.651364	59.821968	4.207483	0.012638	7.3
252	-0.620385	59.142689	4.243145	0.012565	6.6
253	-0.644341	60.142689	4.190853	0.009890	4.4
254	-0.648501	61.141053	4.139916	0.012547	7.6
255	-0.646028	62.141052	4.090122	0.011266	5.9
256	-0.601437	62.710475	4.062300	0.013963	5.8
257	-0.595052	62.051798	4.094518	0.012189	9.2
258	-0.646104	61.370946	4.128362	0.011284	5.3
259	-0.640235	62.355524	4.079598	0.010940	8.2
260	-0.649216	61.674672	4.113195	0.009617	4.1
261	-0.637042	62.103817	4.091955	0.013088	5.3
262	-0.661544	63.065594	4.045140	0.014068	6.9
263	-0.606272	64.065594	3.997586	0.009265	4.0
264	-0.611096	65.013279	3.953541	0.010630	10.7
265	-0.661365	65.992428	3.909042	0.010245	4.4
266	-0.625924	65.375597	3.936958	0.010939	5.3
267	-0.625461	64.719604	3.967086	0.011765	10.5
268	-0.673512	65.716316	3.921489	0.014195	14.4
269	-0.599898	66.707430	3.877175	0.008594	8.5
270	-0.663999	66.026585	3.907508	0.009866	7.6
271	-0.650699	65.348265	3.938204	0.010035	6.7
272	-0.618397	64.667435	3.969502	0.006244	6.7
273	-0.610791	65.520729	3.930354	0.009191	7.8
274	-0.619729	64.844952	3.961294	0.009420	8.7
275	-0.644266	65.844884	3.915683	0.012566	7.0
276	-0.625285	65.178040	3.945983	0.008803	9.2
277	-0.619747	66.177980	3.900722	0.009798	6.5
278	-0.652221	65.760171	3.919507	0.017272	6.6
279	-0.648537	66.759397	3.874879	0.007015	14.2
280	-0.607629	67.758805	3.831249	0.010175	4.4
281	-0.626464	67.249693	3.853351	0.010302	5.4
282	-0.638940	67.651164	3.835901	0.008333	6.9
283	-0.638655	68.650441	3.793144	0.005400	7.2
284	-0.621005	68.034763	3.819374	0.007170	8.0
285	-0.655492	68.215339	3.811643	0.011059	16.7
286	-0.610082	69.205205	3.769816	0.005850	15.2
287	-0.639728	70.148440	3.730805	0.010732	11.6
288	-0.642016	69.468094	3.758862	0.009300	8.1
289	-0.637169	68.787243	3.787365	0.010568	8.0
290	-0.658180	68.436913	3.802200	0.014651	9.4
291	-0.642927	69.436908	3.760158	0.013215	8.3
292	-0.647549	68.756056	3.788681	0.009172	8.4
293	-0.672465	68.722283	3.790107	0.010840	9.3
294	-0.612897	68.477245	3.800486	0.013919	6.5
295	-0.632535	67.796393	3.829627	0.014853	6.7
296	-0.653037	67.888644	3.825652	0.008130	5.7
297	-0.647596	67.510365	3.842003	0.011578	8.5
298	-0.616557	68.509789	3.799105	0.010608	4.6
299	-0.626176	67.879684	3.826038	0.012734	4.0
300	-0.638791	68.879665	3.783470	0.011960	5.4
301	-0.634110	68.201565	3.812232	0.008299	4.2
302	-0.661898	69.198475	3.770098	0.006539	5.1
303	-0.683806	70.153907	3.730581	0.008700	4.7
304	-0.623803	70.891594	3.700633	0.009401	6.1
305	-0.631005	71.886149	3.661009	0.010665	4.9
306	-0.675267	71.210749	3.687824	0.006485	4.3
307	-0.677484	71.799666	3.664421	0.010448	4.0
308	-0.672941	72.791299	3.625678	0.014475	4.9
309	-0.650700	73.785283	3.587657	0.015046	3.9
310	-0.626600	74.785283	3.550202	0.010457	4.4
311	-0.645043	75.696530	3.516745	0.011925	4.3
312	-0.627661	75.015680	3.541683	0.019358	5.6
313	-0.663781	74.334998	3.566970	0.012734	4.7
314	-0.651061	75.334997	3.529943	0.009615	4.0
315	-0.638379	76.334907	3.493680	0.007741	4.6
316	-0.650371	75.673178	3.517595	0.007277	4.0
317	-0.639179	76.620733	3.483451	0.012477	4.2
318	-0.672116	77.620582	3.448135	0.009399	5.5
319	-0.651315	76.942334	3.472013	0.013303	5.1
320	-0.644103	77.043408	3.468434	0.014735	7.3
321	-0.667858	76.434950	3.490093	0.006734	5.9
322	-0.657411	77.433706	3.454681	0.010689	6.5
323	-0.669297	76.837124	3.475747	0.009983	4.3
324	-0.652683	77.837118	3.440580	0.007219	4.2
325	-0.644972	78.834209	3.406218	0.015327	4.0
326	-0.644644	79.818648	3.372958	0.010549	4.0
327	-0.648578	80.818638	3.339831	0.011358	3.9
328	-0.645804	80.768844	3.341465	0.010393	6.4
329	-0.650847	80.096325	3.363694	0.010631	3.9
330	-0.656983	79.435467	3.385826	0.012078	4.1
331	-0.645751	80.190376	3.360567	0.012097	4.3
332	-0.672879	81.185112	3.327853	0.010924	4.0
333	-0.641607	81.277724	3.324840	0.005872	3.9
334	-0.633854	82.254968	3.293372	0.014145	3.9
335	-0.627338	82.827863	3.275200	0.009004	4.6
336	-0.649966	82.147024	3.296819	0.018879	5.4
337	-0.626292	83.147024	3.265163	0.010482	6.6
338	-0.653562	82.466199	3.286649	0.013796	4.0
339	-0.637973	82.014529	3.301059	0.014778	4.4
340	-0.631018	81.396123	3.320995	0.008765	3.8
341	-0.638393	80.715271	3.343225	0.009496	4.2
342	-0.617157	81.715263	3.310677	0.014175	4.3
343	-0.624634	81.151031	3.328964	0.014024	4.1
344	-0.612837	80.694570	3.343906	0.012436	4.2
345	-0.641318	80.013828	3.366441	0.011445	5.3
346	-0.622650	80.863798	3.338350	0.012270	5.0
347	-0.625509	81.863798	3.305896	0.008059	4.1
348	-0.637551	81.690602	3.311472	0.013290	4.4
349	-0.632295	82.668949	3.280221	0.009962	4.0
350	-0.637711	83.440780	3.255980	0.011842	4.4
351	-0.660272	84.440596	3.225106	0.014022	3.9
352	-0.658927	85.325136	3.198275	0.017631	4.3
353	-0.638368	84.644285	3.218887	0.010715	3.9
354	-0.651026	85.644107	3.188709	0.005997	6.1
355	-0.640659	84.972171	3.208928	0.010090	4.3
356	-0.631637	85.964783	3.179150	0.015438	3.8
357	-0.653530	86.964779	3.149704	0.010690	4.1
358	-0.625653	87.964770	3.120798	0.008636	4.3
359	-0.667487	88.037434	3.118718	0.011652	4.3
360	-0.636746	87.692389	3.128619	0.012958	4.0
361	-0.657108	87.011601	3.148338	0.012083	5.3
362	-0.640695	86.330749	3.168310	0.010195	4.3
363	-0.665397	86.665177	3.158468	0.011372	9.5
364	-0.630439	85.992131	3.178337	0.009901	8.6
365	-0.637451	85.314156	3.198606	0.009593	4.1
366	-0.580687	84.757579	3.215439	0.008675	4.2
367	-0.657290	85.756516	3.185352	0.010736	8.5
368	-0.646809	86.719416	3.156878	0.006678	6.5
369	-0.627649	87.718109	3.127879	0.008152	5.6
370	-0.653561	88.001008	3.119761	0.008986	4.0
371	-0.636052	87.365123	3.138067	0.006433	4.4
372	-0.666061	86.686360	3.157847	0.008996	4.1
373	-0.638580	87.645093	3.129981	0.009648	4.7
374	-0.642558	88.645076	3.101435	0.006592	4.4
375	-0.643823	88.957219	3.092631	0.009933	4.5
376	-0.648966	89.870976	3.067142	0.012177	4.5
377	-0.654371	89.190124	3.086094	0.012198	8.0
378	-0.620953	90.190124	3.058339	0.009193	6.6
379	-0.598395	89.511296	3.077125	0.011738	5.0
380	-0.649222	90.462106	3.050876	0.006235	4.8
381	-0.643740	91.324097	3.027463	0.016460	4.9
382	-0.627609	90.698346	3.044423	0.018029	6.1
383	-0.667143	90.017494	3.063094	0.010010	6.4
384	-0.645428	91.017305	3.035755	0.014518	7.0
385	-0.664847	90.336521	3.054317	0.007405	5.3
386	-0.647598	91.329415	3.027320	0.007368	4.7
387	-0.626523	90.678760	3.044957	0.011426	5.0
388	-0.624799	89.997910	3.063635	0.011134	4.0
389	-0.619731	90.959306	3.037327	0.010668	4.9
390	-0.631987	90.278461	3.055911	0.014746	3.9
391	-0.642855	89.597871	3.074716	0.012709	8.3
392	-0.647772	88.917020	3.093762	0.012945	4.7
393	-0.638059	88.259888	3.112369	0.008080	5.6
394	-0.669489	87.693220	3.128595	0.007304	4.1
395	-0.634233	87.017317	3.148172	0.006340	4.9
396	-0.643737	87.947813	3.121284	0.008455	4.0
397	-0.676542	88.755649	3.098310	0.010065	4.5
398	-0.639489	89.488883	3.077749	0.009883	5.2
399	-0.632857	88.808126	3.096830	0.009339	6.1
400	-0.609495	88.315912	3.110774	0.007574	5.0
401	-0.661335	88.398244	3.108432	0.011288	5.1
402	-0.639245	89.384679	3.080654	0.011514	4.1
403	-0.639566	89.398468	3.080270	0.007636	5.3
404	-0.632727	90.377552	3.053192	0.009258	4.0
405	-0.628763	91.376906	3.026040	0.013247	4.6
406	-0.632433	90.786424	3.042025	0.008789	6.2
407	-0.622495	90.394374	3.052731	0.007517	6.0
408	-0.628744	91.381840	3.025908	0.012944	3.9
409	-0.626347	92.166731	3.004921	0.009058	5.0
410	-0.655197	93.164714	2.978653	0.009713	3.8
411	-0.658005	93.095271	2.980466	0.017720	5.7
412	-0.655846	92.414419	2.998358	0.010866	5.1
413	-0.647237	91.968932	3.010182	0.011639	4.2
414	-0.653878	92.685570	2.991207	0.013812	6.6
415	-0.620240	93.685570	2.965125	0.010924	5.2
416	-0.631892	94.685338	2.939500	0.013808	4.0
417	-0.690215	95.685338	2.914308	0.007719	6.4
418	-0.683777	95.105658	2.928859	0.008550	5.1
419	-0.655972	95.659748	2.914948	0.009698	4.3
420	-0.620789	96.659736	2.890174	0.006876	4.9
421	-0.611952	97.636185	2.866386	0.014884	4.3
422	-0.652891	96.955489	2.882927	0.008723	7.0
423	-0.647104	97.923909	2.859451	0.010370	5.1
424	-0.649006	97.243058	2.875916	0.011145	5.1
425	-0.669453	96.667928	2.889972	0.013869	4.1
426	-0.638113	97.631478	2.866499	0.009652	4.6
427	-0.622353	96.950639	2.883045	0.008583	4.2
428	-0.640498	97.935527	2.859171	0.011152	5.2
429	-0.636768	98.454470	2.846750	0.012095	5.5
430	-0.636496	99.388734	2.824658	0.009805	5.7
431	-0.647380	99.346766	2.825644	0.012372	4.4
432	-0.611803	100.337416	2.802574	0.010899	4.9
433	-0.650615	99.656566	2.818388	0.013575	4.0
434	-0.630312	100.656566	2.795222	0.010448	5.1
435	-0.624806	100.782460	2.792332	0.006465	3.9
436	-0.648320	101.768518	2.769904	0.011839	5.4
437	-0.648465	101.730690	2.770758	0.008567	5.6
438	-0.649146	102.707380	2.748883	0.011937	5.3
439	-0.611579	102.052395	2.763514	0.011511	4.5
440	-0.600223	101.371543	2.778890	0.012887	5.1
441	-0.643418	102.370503	2.756389	0.007834	3.9
442	-0.633434	101.689653	2.771685	0.007654	4.4
443	-0.640817	101.086971	2.785367	0.014511	3.9
444	-0.626229	101.925547	2.766366	0.010745	5.1
445	-0.637579	102.925537	2.744043	0.015904	3.9
446	-0.647603	103.925422	2.722081	0.008797	7.2
447	-0.612172	103.413423	2.733283	0.013649	4.5
448	-0.656149	102.749076	2.747956	0.016966	3.9
449	-0.663104	103.749076	2.725928	0.011188	4.4
450	-0.687310	103.120385	2.739736	0.008798	4.2
451	-0.606526	102.599075	2.751291	0.009282	4.2
452	-0.670829	103.416141	2.733223	0.011537	4.5
453	-0.651598	102.735592	2.748256	0.007746	3.9
454	-0.661374	103.404023	2.733489	0.010732	5.2
455	-0.639142	102.723509	2.748524	0.011087	5.2
456	-0.665482	102.042664	2.763733	0.011723	4.2
457	-0.653063	103.042664	2.741452	0.010447	4.0
458	-0.639746	104.042663	2.719528	0.010066	3.9
459	-0.616177	103.367385	2.734294	0.006259	4.2
460	-0.637673	104.212675	2.715836	0.008523	3.9
461	-0.639306	103.952061	2.721500	0.008253	4.4
462	-0.659183	104.001054	2.720434	0.013204	3.9
463	-0.630289	104.961794	2.699684	0.011052	5.2
464	-0.625470	105.959223	2.678475	0.010175	4.6
465	-0.610736	106.959202	2.657543	0.012401	4.0
466	-0.649883	107.959201	2.636935	0.011624	4.1
467	-0.673551	107.278841	2.650921	0.010650	3.9
468	-0.615129	106.598838	2.665048	0.013169	4.0
469	-0.629785	106.108964	2.675319	0.007504	3.8
470	-0.624262	105.747653	2.682946	0.016505	4.2
471	-0.643667	105.083629	2.697075	0.006929	4.3
472	-0.656876	104.402885	2.711716	0.008193	5.7
473	-0.623644	105.377347	2.690807	0.008113	4.8
474	-0.623830	104.769176	2.703819	0.016802	4.3
475	-0.632611	104.113369	2.717991	0.010808	4.3
476	-0.662094	105.079604	2.697162	0.011137	4.0
477	-0.635613	104.398780	2.711805	0.012164	5.5
478	-0.622261	105.288252	2.692705	0.011307	4.1
479	-0.679703	104.607405	2.707301	0.011221	5.0
480	-0.647656	105.571484	2.686680	0.014595	5.5
481	-0.648491	104.890632	2.701210	0.010820	5.8
482	-0.646164	104.209800	2.715898	0.012044	4.9
483	-0.634944	105.203614	2.694511	0.008388	5.1
484	-0.635229	104.526060	2.709055	0.012711	4.4
485	-0.606389	105.512835	2.687925	0.008218	4.7
486	-0.599902	106.511753	2.666868	0.010157	4.1
487	-0.624355	107.511645	2.646119	0.010854	5.4
488	-0.619784	107.468404	2.647009	0.012211	7.2
489	-0.613679	106.859463	2.659616	0.013094	4.6
490	-0.648608	107.848986	2.639191	0.011674	4.0
491	-0.605984	107.202151	2.652507	0.008938	5.0
492	-0.658242	108.202151	2.631977	0.012767	4.2
493	-0.630827	109.201174	2.611782	0.008734	4.7
494	-0.674126	110.201173	2.591875	0.015003	5.0
495	-0.656656	109.542886	2.604945	0.014096	5.1
496	-0.628352	110.542886	2.585142	0.009453	6.0
497	-0.657887	111.538885	2.565715	0.006617	5.3
498	-0.637328	110.869517	2.578739	0.010254	4.0
499	-0.613687	110.468841	2.586598	0.015804	5.5
