1:ItNr	1a:SrchDirNr	1b:LineItNr	2:Metric	3:StepLength	4a:||Gradient||	4b:||SearchDir||	4c:DirGradient	5:Phase	6a:Wolfe1	6b:Wolfe2	7:LinSrchStopCondition	Time[ms]
35	35	0	-0.768268	1.000000	0.001091	8.765717	-0.002102	Main	true	true	WolfeSatisfied	230.0
36	36	0	-0.770942	1.000000	0.001207	17.727338	0.000065	Main	true	true	WolfeSatisfied	231.2
37	37	0	-0.774399	1.000000	0.001062	9.362205	-0.002130	Main	true	true	WolfeSatisfied	233.3
38	38	0	-0.767457	1.000000	0.001146	15.764231	-0.002466	Main	true	true	WolfeSatisfied	229.8
39	39	0	-0.778239	1.000000	0.001283	12.922706	0.002677	Main	true	true	WolfeSatisfied	286.4
40	40	0	-0.786656	1.000000	0.001319	9.362689	-0.003124	Main	true	true	WolfeSatisfied	232.8
41	41	0	-0.778460	1.000000	0.001111	8.152784	-0.004254	Main	true	true	WolfeSatisfied	234.6
42	42	0	-0.779764	1.000000	0.001080	9.859735	-0.001360	Main	true	true	WolfeSatisfied	232.3
43	43	0	-0.773500	1.000000	0.001163	8.221358	-0.002450	Main	true	true	WolfeSatisfied	231.1
44	44	0	-0.781448	1.000000	0.001120	6.032321	-0.002620	Main	true	true	WolfeSatisfied	230.6
45	45	0	-0.778047	1.000000	0.001161	8.188454	-0.002595	Main	true	true	WolfeSatisfied	232.7
46	46	0	-0.779675	1.000000	0.001072	6.902196	-0.002464	Main	true	true	WolfeSatisfied	230.2
47	47	0	-0.777300	1.000000	0.001061	6.600024	-0.003508	Main	true	true	WolfeSatisfied	232.1
48	48	0	-0.774661	1.000000	0.001278	9.864534	0.000525	Main	true	true	WolfeSatisfied	243.3
49	49	0	-0.778720	1.000000	0.001262	14.611494	-0.001843	Main	true	true	WolfeSatisfied	232.3
50	50	0	-0.775864	1.000000	0.001192	9.737661	-0.002501	Main	true	true	WolfeSatisfied	231.2
51	51	0	-0.781690	1.000000	0.001112	10.938967	-0.002957	Main	true	true	WolfeSatisfied	229.4
52	52	0	-0.779273	1.000000	0.001030	5.884704	-0.002697	Main	true	true	WolfeSatisfied	234.9
53	53	0	-0.782755	1.000000	0.001202	7.161604	-0.003353	Main	true	true	WolfeSatisfied	232.4
54	54	0	-0.768849	1.000000	0.001165	15.509525	-0.003026	Main	true	true	WolfeSatisfied	237.4
55	55	0	-0.770023	1.000000	0.001097	8.590164	-0.001754	Main	true	true	WolfeSatisfied	229.6
56	56	0	-0.781314	1.000000	0.001155	9.668914	-0.002253	Main	true	true	WolfeSatisfied	233.7
57	57	0	-0.786058	1.000000	0.001076	9.126684	-0.002884	Main	true	true	WolfeSatisfied	230.0
58	58	0	-0.784238	1.000000	0.001250	12.334249	-0.000184	Main	true	true	WolfeSatisfied	237.1
59	59	0	-0.785213	1.000000	0.001084	10.090977	-0.001688	Main	true	true	WolfeSatisfied	231.1
60	60	0	-0.775113	1.000000	0.001231	9.358743	-0.002493	Main	true	true	WolfeSatisfied	232.5
61	61	0	-0.784969	1.000000	0.001109	9.235085	-0.001861	Main	true	true	WolfeSatisfied	233.5
62	62	0	-0.775485	1.000000	0.001171	6.388926	-0.002954	Main	true	true	WolfeSatisfied	228.7
63	63	0	-0.788120	1.000000	0.001133	7.191513	-0.002891	Main	true	true	WolfeSatisfied	232.5
64	64	0	-0.782796	1.000000	0.001153	7.785256	-0.001599	Main	true	true	WolfeSatisfied	231.9
65	65	0	-0.778060	1.000000	0.001061	5.375552	-0.003599	Main	true	true	WolfeSatisfied	231.7
66	66	0	-0.785592	1.000000	0.001120	8.031754	-0.002443	Main	true	true	WolfeSatisfied	233.9
67	67	0	-0.786754	1.000000	0.001164	8.586751	-0.003722	Main	true	true	WolfeSatisfied	233.2
68	68	0	-0.790437	1.000000	0.001186	6.579543	-0.002971	Main	true	true	WolfeSatisfied	230.6
69	69	0	-0.779168	1.000000	0.001062	5.406743	-0.002339	Main	true	true	WolfeSatisfied	230.5
70	70	0	-0.786258	1.000000	0.001234	8.151329	-0.002487	Main	true	true	WolfeSatisfied	231.1
71	71	0	-0.785870	1.000000	0.001036	9.195352	-0.002625	Main	true	true	WolfeSatisfied	233.7
72	72	0	-0.782742	1.000000	0.001176	6.952402	-0.002517	Main	true	true	WolfeSatisfied	230.4
73	73	0	-0.791145	1.000000	0.001233	6.232743	-0.003411	Main	true	true	WolfeSatisfied	232.0
74	74	0	-0.788943	1.000000	0.001150	6.692007	-0.002766	Main	true	true	WolfeSatisfied	231.2
