1:ItNr	1a:SrchDirNr	1b:LineItNr	2:Metric	3:StepLength	4a:||Gradient||	4b:||SearchDir||	4c:DirGradient	5:Phase	6a:Wolfe1	6b:Wolfe2	7:LinSrchStopCondition	Time[ms]
54	54	0	-0.775641	1.000000	0.000985	12.030211	-0.003621	Main	true	true	WolfeSatisfied	275.2
55	55	0	-0.770540	1.000000	0.000844	7.861866	-0.003596	Main	true	true	WolfeSatisfied	238.1
56	56	0	-0.782749	1.000000	0.000872	8.553843	-0.004404	Main	true	true	WolfeSatisfied	235.3
57	57	0	-0.788857	1.000000	0.000930	12.507244	-0.004146	Main	true	true	WolfeSatisfied	255.0
58	58	0	-0.788453	1.000000	0.001045	11.469149	-0.001794	Main	true	true	WolfeSatisfied	238.2
59	59	0	-0.792674	1.000000	0.000965	9.171590	-0.004310	Main	true	true	WolfeSatisfied	239.1
60	60	0	-0.779625	1.000000	0.000932	8.545368	-0.003883	Main	true	true	WolfeSatisfied	252.3
61	61	0	-0.788488	1.000000	0.000955	12.963913	-0.003642	Main	true	true	WolfeSatisfied	237.0
62	62	0	-0.780579	1.000000	0.000858	15.631369	-0.002137	Main	true	true	WolfeSatisfied	239.6
63	63	0	-0.793482	1.000000	0.000897	13.871914	-0.001905	Main	true	true	WolfeSatisfied	270.9
64	64	0	-0.788861	1.000000	0.000973	9.934667	-0.002975	Main	true	true	WolfeSatisfied	233.4
65	65	0	-0.783270	1.000000	0.000898	8.305028	-0.003816	Main	true	true	WolfeSatisfied	236.9
66	66	0	-0.795719	1.000000	0.000904	8.017316	-0.003797	Main	true	true	WolfeSatisfied	258.3
67	67	0	-0.791133	1.000000	0.000897	7.353528	-0.003968	Main	true	true	WolfeSatisfied	237.9
68	68	0	-0.798073	1.000000	0.000935	11.482341	-0.004440	Main	true	true	WolfeSatisfied	236.0
69	69	0	-0.789200	1.000000	0.000889	10.338749	-0.002088	Main	true	true	WolfeSatisfied	248.7
70	70	0	-0.791845	1.000000	0.000942	14.170884	-0.003956	Main	true	true	WolfeSatisfied	249.8
71	71	0	-0.790548	1.000000	0.000886	8.519577	-0.004320	Main	true	true	WolfeSatisfied	243.7
72	72	0	-0.792704	1.000000	0.000940	10.657257	-0.003196	Main	true	true	WolfeSatisfied	246.6
73	73	0	-0.795962	1.000000	0.001041	11.874686	-0.001735	Main	true	true	WolfeSatisfied	236.3
74	74	0	-0.791960	1.000000	0.000851	9.657193	-0.003989	Main	true	true	WolfeSatisfied	242.0
