1:ItNr	1a:SrchDirNr	1b:LineItNr	2:Metric	3:StepLength	4a:||Gradient||	4b:||SearchDir||	4c:DirGradient	5:Phase	6a:Wolfe1	6b:Wolfe2	7:LinSrchStopCondition	Time[ms]
60	60	0	-0.761480	1.000000	0.002407	5.589628	-0.001462	Main	true	true	WolfeSatisfied	432.9
61	61	0	-0.757753	1.000000	0.002134	2.923528	-0.000851	Main	true	true	WolfeSatisfied	460.7
62	62	0	-0.756793	1.000000	0.002415	3.264850	-0.000495	Main	true	true	WolfeSatisfied	442.2
63	63	0	-0.763876	1.000000	0.002200	3.660226	-0.000925	Main	true	true	WolfeSatisfied	435.4
64	64	0	-0.760652	1.000000	0.002307	3.351855	-0.000836	Main	true	true	WolfeSatisfied	438.3
65	65	0	-0.762981	1.000000	0.002292	2.675312	-0.001287	Main	true	true	WolfeSatisfied	568.9
66	66	0	-0.761572	1.000000	0.002298	5.261243	-0.000026	Main	true	true	WolfeSatisfied	378.1
67	67	0	-0.762471	1.000000	0.002367	5.471920	-0.000934	Main	true	true	WolfeSatisfied	389.7
68	68	0	-0.757348	1.000000	0.002635	7.433658	-0.001178	Main	true	true	WolfeSatisfied	313.7
69	69	0	-0.768937	1.000000	0.002199	3.127313	-0.000891	Main	true	true	WolfeSatisfied	300.3
70	70	0	-0.758085	1.000000	0.002412	4.935613	-0.000658	Main	true	true	WolfeSatisfied	334.4
71	71	0	-0.754608	1.000000	0.002392	4.040131	-0.001105	Main	true	true	WolfeSatisfied	367.9
72	72	0	-0.767415	1.000000	0.002372	3.215920	-0.001798	Main	true	true	WolfeSatisfied	314.1
73	73	0	-0.756998	1.000000	0.002460	3.390660	-0.000652	Main	true	true	WolfeSatisfied	310.5
74	74	0	-0.769193	1.000000	0.002217	7.427701	-0.000981	Main	true	true	WolfeSatisfied	341.8
