1:ItNr	1a:SrchDirNr	1b:LineItNr	2:Metric	3:StepLength	4a:||Gradient||	4b:||SearchDir||	4c:DirGradient	5:Phase	6a:Wolfe1	6b:Wolfe2	7:LinSrchStopCondition	Time[ms]
50	50	0	-0.778414	1.000000	0.001967	4.957410	-0.001433	Main	true	true	WolfeSatisfied	297.9
51	51	0	-0.775446	1.000000	0.002075	7.228348	-0.001892	Main	true	true	WolfeSatisfied	294.2
52	52	0	-0.786967	1.000000	0.001946	4.595149	-0.001180	Main	true	true	WolfeSatisfied	315.2
53	53	0	-0.793193	1.000000	0.002141	5.217829	-0.001608	Main	true	true	WolfeSatisfied	314.7
54	54	0	-0.792950	1.000000	0.001882	3.596597	-0.001133	Main	true	true	WolfeSatisfied	308.3
55	55	0	-0.795459	1.000000	0.002239	5.615538	-0.002274	Main	true	true	WolfeSatisfied	310.4
56	56	0	-0.779035	1.000000	0.002099	4.132493	-0.002077	Main	true	true	WolfeSatisfied	296.0
57	57	0	-0.789565	1.000000	0.001957	8.598430	-0.001673	Main	true	true	WolfeSatisfied	320.0
58	58	0	-0.782859	1.000000	0.002089	8.377730	-0.000628	Main	true	true	WolfeSatisfied	291.7
59	59	0	-0.794264	1.000000	0.001887	4.571938	-0.000501	Main	true	true	WolfeSatisfied	282.9
60	60	0	-0.799227	1.000000	0.002182	4.583573	-0.001877	Main	true	true	WolfeSatisfied	279.3
61	61	0	-0.794176	1.000000	0.002007	4.204603	-0.001450	Main	true	true	WolfeSatisfied	279.5
62	62	0	-0.793369	1.000000	0.001830	3.932849	-0.001276	Main	true	true	WolfeSatisfied	281.1
63	63	0	-0.795062	1.000000	0.001940	2.507852	-0.002024	Main	true	true	WolfeSatisfied	278.8
64	64	0	-0.801138	1.000000	0.002009	3.606463	-0.000600	Main	true	true	WolfeSatisfied	417.3
65	65	0	-0.793108	1.000000	0.001964	3.829240	-0.001865	Main	true	true	WolfeSatisfied	342.8
66	66	0	-0.798504	1.000000	0.002024	5.619020	-0.002537	Main	true	true	WolfeSatisfied	341.2
67	67	0	-0.801709	1.000000	0.002028	5.035201	-0.000683	Main	true	true	WolfeSatisfied	297.0
68	68	0	-0.796044	1.000000	0.002066	3.857165	-0.000799	Main	true	true	WolfeSatisfied	307.5
69	69	0	-0.804676	1.000000	0.001905	6.254834	-0.001155	Main	true	true	WolfeSatisfied	278.0
70	70	0	-0.791082	1.000000	0.002089	4.492962	-0.001581	Main	true	true	WolfeSatisfied	282.9
71	71	0	-0.804473	1.000000	0.002037	4.334992	-0.001889	Main	true	true	WolfeSatisfied	297.2
72	72	0	-0.798901	1.000000	0.002128	5.224718	-0.001151	Main	true	true	WolfeSatisfied	288.6
73	73	0	-0.787434	1.000000	0.001803	6.781669	-0.002236	Main	true	true	WolfeSatisfied	314.5
74	74	0	-0.803910	1.000000	0.001957	3.398515	-0.001705	Main	true	true	WolfeSatisfied	342.7
