1:ItNr	1a:SrchDirNr	1b:LineItNr	2:Metric	3:StepLength	4a:||Gradient||	4b:||SearchDir||	4c:DirGradient	5:Phase	6a:Wolfe1	6b:Wolfe2	7:LinSrchStopCondition	Time[ms]
31	31	0	-0.786283	1.000000	0.001124	12.627031	-0.003746	Main	true	true	WolfeSatisfied	254.8
32	32	0	-0.799950	1.000000	0.001107	14.589913	-0.002795	Main	true	true	WolfeSatisfied	233.6
33	33	0	-0.791657	1.000000	0.001108	17.000935	-0.004191	Main	true	true	WolfeSatisfied	235.8
34	34	0	-0.802553	1.000000	0.001169	17.142743	-0.003994	Main	true	true	WolfeSatisfied	233.6
35	35	0	-0.792742	1.000000	0.001086	18.837228	-0.003558	Main	true	true	WolfeSatisfied	239.2
36	36	0	-0.795562	1.000000	0.001123	11.129305	-0.003878	Main	true	true	WolfeSatisfied	254.3
37	37	0	-0.797391	1.000000	0.001112	10.134449	-0.003010	Main	true	true	WolfeSatisfied	237.7
38	38	0	-0.811817	1.000000	0.001048	8.928036	-0.003664	Main	true	true	WolfeSatisfied	233.3
39	39	0	-0.810884	1.000000	0.001043	10.080801	-0.003399	Main	true	true	WolfeSatisfied	270.1
40	40	0	-0.810406	1.000000	0.001091	8.331418	-0.003994	Main	true	true	WolfeSatisfied	233.1
41	41	0	-0.809230	1.000000	0.001100	12.258946	-0.004537	Main	true	true	WolfeSatisfied	228.4
42	42	0	-0.803747	1.000000	0.001034	9.038550	-0.003039	Main	true	true	WolfeSatisfied	254.1
43	43	0	-0.803888	1.000000	0.001038	11.141864	-0.003720	Main	true	true	WolfeSatisfied	250.6
44	44	0	-0.814567	1.000000	0.000996	8.157940	-0.004320	Main	true	true	WolfeSatisfied	237.4
45	45	0	-0.817008	1.000000	0.001095	8.935477	-0.002716	Main	true	true	WolfeSatisfied	241.4
46	46	0	-0.805383	1.000000	0.001078	11.714288	-0.003299	Main	true	true	WolfeSatisfied	230.5
47	47	0	-0.807540	1.000000	0.001038	13.272483	-0.002819	Main	true	true	WolfeSatisfied	235.4
48	48	0	-0.808621	1.000000	0.001100	18.530008	-0.003183	Main	true	true	WolfeSatisfied	246.9
49	49	0	-0.810879	1.000000	0.001083	17.591706	-0.000588	Main	true	true	WolfeSatisfied	233.6
50	50	0	-0.805165	1.000000	0.001040	9.566274	-0.003348	Main	true	true	WolfeSatisfied	233.3
51	51	0	-0.806533	1.000000	0.001024	10.711112	-0.003274	Main	true	true	WolfeSatisfied	242.5
52	52	0	-0.815978	1.000000	0.000977	19.495406	-0.002724	Main	true	true	WolfeSatisfied	236.0
53	53	0	-0.805899	1.000000	0.001120	11.316938	-0.003614	Main	true	true	WolfeSatisfied	243.9
54	54	0	-0.801291	1.000000	0.001078	9.095274	-0.004252	Main	true	true	WolfeSatisfied	242.7
55	55	0	-0.807563	1.000000	0.001068	7.927158	-0.003694	Main	true	true	WolfeSatisfied	230.7
56	56	0	-0.809879	1.000000	0.001050	8.794633	-0.003460	Main	true	true	WolfeSatisfied	237.3
57	57	0	-0.817569	1.000000	0.001018	11.234691	-0.003513	Main	true	true	WolfeSatisfied	251.3
58	58	0	-0.823171	1.000000	0.001055	13.944800	-0.003182	Main	true	true	WolfeSatisfied	240.3
59	59	0	-0.799512	1.000000	0.001058	16.588112	-0.004853	Main	true	true	WolfeSatisfied	233.8
60	60	0	-0.819848	1.000000	0.001162	11.801742	0.000503	Main	true	true	WolfeSatisfied	250.0
61	61	0	-0.805813	1.000000	0.001007	8.844921	-0.002678	Main	true	true	WolfeSatisfied	252.8
62	62	0	-0.812829	1.000000	0.001016	9.007846	-0.004238	Main	true	true	WolfeSatisfied	236.4
63	63	0	-0.812728	1.000000	0.001022	8.260066	-0.004416	Main	true	true	WolfeSatisfied	242.4
64	64	0	-0.817175	1.000000	0.001057	8.863268	-0.004722	Main	true	true	WolfeSatisfied	235.9
65	65	0	-0.806808	1.000000	0.001022	8.556246	-0.002673	Main	true	true	WolfeSatisfied	233.7
66	66	0	-0.819223	1.000000	0.001089	8.211373	-0.002688	Main	true	true	WolfeSatisfied	253.6
67	67	0	-0.813896	1.000000	0.001047	8.314803	-0.004883	Main	true	true	WolfeSatisfied	234.5
68	68	0	-0.820147	1.000000	0.001164	11.973230	-0.003327	Main	true	true	WolfeSatisfied	317.4
69	69	0	-0.810448	1.000000	0.001017	7.448842	-0.003557	Main	true	true	WolfeSatisfied	321.6
70	70	0	-0.820434	1.000000	0.001035	8.930473	-0.003970	Main	true	true	WolfeSatisfied	304.6
71	71	0	-0.818774	1.000000	0.001022	7.761635	-0.002800	Main	true	true	WolfeSatisfied	394.0
72	72	0	-0.820166	1.000000	0.001032	7.782784	-0.002989	Main	true	true	WolfeSatisfied	289.0
73	73	0	-0.819333	1.000000	0.001026	7.566110	-0.003420	Main	true	true	WolfeSatisfied	280.9
74	74	0	-0.822567	1.000000	0.001053	13.523012	-0.003195	Main	true	true	WolfeSatisfied	304.4
