1:ItNr	1a:SrchDirNr	1b:LineItNr	2:Metric	3:StepLength	4a:||Gradient||	4b:||SearchDir||	4c:DirGradient	5:Phase	6a:Wolfe1	6b:Wolfe2	7:LinSrchStopCondition	Time[ms]
17	17	0	-0.726983	1.000000	0.002425	6.331602	-0.003571	Main	true	true	WolfeSatisfied	299.6
18	18	0	-0.727318	1.000000	0.002278	7.455897	-0.000887	Main	true	true	WolfeSatisfied	300.2
19	19	0	-0.727443	1.000000	0.002571	11.573108	0.003157	Main	true	true	WolfeSatisfied	328.1
20	20	0	-0.736807	1.000000	0.002442	4.968183	-0.002213	Main	true	true	WolfeSatisfied	290.9
21	21	0	-0.737519	1.000000	0.002342	8.274052	-0.001285	Main	true	true	WolfeSatisfied	315.2
22	22	0	-0.730216	1.000000	0.002319	4.494810	-0.001236	Main	true	true	WolfeSatisfied	431.2
23	23	0	-0.745424	1.000000	0.002240	6.040828	0.000354	Main	true	true	WolfeSatisfied	368.0
24	24	0	-0.734698	1.000000	0.002332	5.138990	-0.000814	Main	true	true	WolfeSatisfied	260.8
25	25	0	-0.746308	1.000000	0.002552	7.344737	-0.001184	Main	true	true	WolfeSatisfied	261.5
26	26	0	-0.740352	1.000000	0.002372	5.781162	-0.000333	Main	true	true	WolfeSatisfied	254.6
27	27	0	-0.739297	1.000000	0.002611	10.386314	-0.002372	Main	true	true	WolfeSatisfied	266.4
28	28	0	-0.744223	1.000000	0.002462	10.476132	-0.000110	Main	true	true	WolfeSatisfied	285.2
29	29	0	-0.742483	1.000000	0.002442	8.387644	-0.001326	Main	true	true	WolfeSatisfied	265.6
30	30	0	-0.748905	1.000000	0.002729	10.389273	-0.001510	Main	true	true	WolfeSatisfied	256.8
31	31	0	-0.741013	1.000000	0.002152	5.455634	0.000068	Main	true	true	WolfeSatisfied	261.9
32	32	0	-0.746657	1.000000	0.002316	5.214067	-0.000228	Main	true	true	WolfeSatisfied	263.7
33	33	0	-0.746370	1.000000	0.002312	6.929870	0.000132	Main	true	true	WolfeSatisfied	266.1
34	34	0	-0.749538	1.000000	0.002168	5.850477	-0.002338	Main	true	true	WolfeSatisfied	256.5
35	35	0	-0.750587	1.000000	0.002449	8.248387	-0.000464	Main	true	true	WolfeSatisfied	281.6
36	36	0	-0.763602	1.000000	0.002352	3.970092	-0.000415	Main	true	true	WolfeSatisfied	321.1
37	37	0	-0.764506	1.000000	0.002518	5.095927	-0.000174	Main	true	true	WolfeSatisfied	258.6
38	38	0	-0.756895	1.000000	0.002275	8.323688	-0.000525	Main	true	true	WolfeSatisfied	255.2
39	39	0	-0.762220	1.000000	0.002300	5.759487	-0.000421	Main	true	true	WolfeSatisfied	247.5
40	40	0	-0.754605	1.000000	0.002429	5.579939	-0.000425	Main	true	true	WolfeSatisfied	278.0
41	41	0	-0.757337	1.000000	0.002178	3.150227	-0.001361	Main	true	true	WolfeSatisfied	323.8
42	42	0	-0.773016	1.000000	0.002436	3.372981	-0.001346	Main	true	true	WolfeSatisfied	409.2
43	43	0	-0.766240	1.000000	0.002190	4.678658	-0.001239	Main	true	true	WolfeSatisfied	366.2
44	44	0	-0.757731	1.000000	0.002437	3.988843	-0.000903	Main	true	true	WolfeSatisfied	349.1
45	45	0	-0.759333	1.000000	0.002363	2.949635	-0.000336	Main	true	true	WolfeSatisfied	270.4
46	46	0	-0.761951	1.000000	0.002301	4.903159	-0.000073	Main	true	true	WolfeSatisfied	261.6
47	47	0	-0.760142	1.000000	0.002316	4.418029	-0.000939	Main	true	true	WolfeSatisfied	352.8
48	48	0	-0.758534	1.000000	0.002219	4.817572	-0.000254	Main	true	true	WolfeSatisfied	312.9
49	49	0	-0.759772	1.000000	0.002242	4.432221	-0.000468	Main	true	true	WolfeSatisfied	400.2
50	50	0	-0.770100	1.000000	0.002508	2.710094	-0.002320	Main	true	true	WolfeSatisfied	502.0
51	51	0	-0.756705	1.000000	0.002125	3.820126	-0.000469	Main	true	true	WolfeSatisfied	281.3
52	52	0	-0.755704	1.000000	0.002236	3.123292	-0.000395	Main	true	true	WolfeSatisfied	351.4
53	53	0	-0.757994	1.000000	0.002390	4.825627	0.000212	Main	true	true	WolfeSatisfied	423.3
54	54	0	-0.766580	1.000000	0.002522	2.945832	-0.001389	Main	true	true	WolfeSatisfied	390.7
55	55	0	-0.771490	1.000000	0.002087	3.027943	-0.001307	Main	true	true	WolfeSatisfied	374.8
56	56	0	-0.778871	1.000000	0.002190	2.282445	-0.001035	Main	true	true	WolfeSatisfied	298.7
57	57	0	-0.752542	1.000000	0.002218	3.468208	-0.001000	Main	true	true	WolfeSatisfied	283.9
58	58	0	-0.775796	1.000000	0.002339	5.053964	-0.001812	Main	true	true	WolfeSatisfied	297.1
59	59	0	-0.763803	1.000000	0.002431	3.953337	0.000371	Main	true	true	WolfeSatisfied	299.8
60	60	0	-0.769772	1.000000	0.002256	2.473601	0.000290	Main	true	true	WolfeSatisfied	616.4
61	61	0	-0.769547	1.000000	0.002227	6.990653	0.000417	Main	true	true	WolfeSatisfied	431.4
62	62	0	-0.768220	1.000000	0.002143	1.771476	-0.001642	Main	true	true	WolfeSatisfied	485.8
63	63	0	-0.770569	1.000000	0.002238	2.666396	-0.001406	Main	true	true	WolfeSatisfied	397.8
64	64	0	-0.768767	1.000000	0.002023	2.970445	-0.000325	Main	true	true	WolfeSatisfied	571.6
65	65	0	-0.774010	1.000000	0.002361	15.786943	0.002122	Main	true	true	WolfeSatisfied	406.3
66	66	0	-0.772188	1.000000	0.002258	8.534354	-0.000832	Main	true	true	WolfeSatisfied	408.9
67	67	0	-0.766301	1.000000	0.002268	14.515238	-0.002948	Main	true	true	WolfeSatisfied	381.8
68	68	0	-0.769567	1.000000	0.002248	15.354125	0.000790	Main	true	true	WolfeSatisfied	397.3
69	69	0	-0.773848	1.000000	0.002306	14.145005	-0.001120	Main	true	true	WolfeSatisfied	325.1
70	70	0	-0.770339	1.000000	0.002104	8.933167	0.000615	Main	true	true	WolfeSatisfied	282.8
71	71	0	-0.775922	1.000000	0.002335	11.213844	0.002295	Main	true	true	WolfeSatisfied	397.3
72	72	0	-0.775417	1.000000	0.002016	13.841178	-0.001192	Main	true	true	WolfeSatisfied	443.8
73	73	0	-0.779283	1.000000	0.002517	11.226477	0.001129	Main	true	true	WolfeSatisfied	366.5
74	74	0	-0.764148	1.000000	0.002363	5.639901	-0.001131	Main	true	true	WolfeSatisfied	486.5
