1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
137	-0.522869	8.134880	4.790247	0.020404	6.9
138	-0.538734	7.232532	4.943350	0.011729	7.4
139	-0.505651	8.201818	4.779267	0.019406	6.6
140	-0.574995	9.117164	4.634012	0.017904	6.2
141	-0.557247	9.680421	4.548937	0.019797	6.6
142	-0.532129	8.780103	4.686461	0.014214	8.9
143	-0.565407	7.866529	4.834779	0.023400	7.7
144	-0.548428	6.952911	4.992800	0.013937	8.9
145	-0.522735	7.952911	4.820354	0.024886	6.6
146	-0.556889	7.060161	4.973717	0.026790	5.1
147	-0.529371	8.060099	4.802574	0.019737	7.0
148	-0.533481	9.060098	4.642809	0.019804	7.6
149	-0.533538	8.146879	4.788275	0.023046	8.4
150	-0.510604	7.381901	4.917334	0.014935	6.1
151	-0.537566	6.468283	5.080889	0.020909	9.6
152	-0.548323	7.467983	4.902465	0.013721	7.3
153	-0.559694	8.467967	4.736102	0.025499	27.5
154	-0.556658	7.622860	4.875938	0.029593	39.9
155	-0.545831	6.725347	5.033780	0.028827	8.2
156	-0.535749	5.811729	5.205307	0.017894	7.7
157	-0.551201	4.907766	5.386929	0.017722	8.3
158	-0.552907	5.907745	5.186733	0.014822	9.8
159	-0.496146	6.506568	5.073817	0.034226	10.1
160	-0.509568	7.183813	4.951895	0.017787	8.3
161	-0.535678	8.183813	4.782216	0.017907	10.8
162	-0.550351	9.182804	4.623934	0.019302	9.4
163	-0.558717	10.134834	4.482545	0.031563	11.8
164	-0.534633	11.088667	4.349301	0.020898	5.2
165	-0.559331	12.088667	4.217858	0.014396	4.7
166	-0.518651	11.178547	4.337153	0.020086	6.5
167	-0.545987	12.178448	4.206444	0.023425	5.9
168	-0.557639	11.264972	4.325536	0.025847	4.1
169	-0.543290	10.352334	4.451448	0.018164	5.2
170	-0.490026	9.438759	4.585052	0.023519	8.0
171	-0.547609	10.034235	4.497075	0.027908	7.5
172	-0.529827	11.034235	4.356692	0.014661	12.6
173	-0.574604	12.034235	4.224808	0.021820	14.3
174	-0.560988	13.034234	4.100674	0.021605	19.2
175	-0.545905	14.003645	3.987107	0.024361	12.6
176	-0.549435	15.003645	3.876365	0.021326	18.5
177	-0.525341	14.090484	3.977240	0.018401	10.7
178	-0.538084	13.179672	4.083225	0.017650	6.3
179	-0.561189	12.266055	4.195366	0.027868	8.5
180	-0.515134	13.266054	4.072931	0.027617	5.9
181	-0.533920	12.352436	4.184501	0.023594	10.2
182	-0.517066	11.438817	4.302354	0.028473	5.3
183	-0.509127	10.525214	4.427037	0.030582	9.5
184	-0.553230	11.525214	4.290926	0.021842	9.4
185	-0.546687	12.525213	4.162935	0.017917	14.4
186	-0.531778	11.611595	4.279560	0.021304	7.8
187	-0.543119	12.582191	4.155872	0.024950	9.8
188	-0.538593	13.582144	4.035704	0.020441	15.6
189	-0.541830	13.099823	4.092786	0.017710	14.6
190	-0.527099	12.186205	4.205461	0.020238	9.3
191	-0.534643	11.652676	4.274176	0.018098	11.2
192	-0.541769	10.810457	4.387340	0.026163	14.5
193	-0.529755	11.810429	4.253626	0.029197	8.3
194	-0.558289	12.810429	4.127818	0.011421	7.7
195	-0.540650	13.810429	4.009238	0.024408	7.2
196	-0.518081	14.810429	3.897280	0.013969	15.9
197	-0.515392	13.905133	3.998360	0.023349	14.6
198	-0.526566	12.991514	4.105827	0.029137	16.1
199	-0.523434	13.991267	3.988518	0.018940	7.6
200	-0.538590	14.991267	3.877699	0.028961	15.2
201	-0.559125	15.991267	3.772871	0.016881	5.6
202	-0.555911	15.077648	3.868414	0.033556	7.3
203	-0.516144	14.164030	3.968922	0.017470	6.9
204	-0.536687	15.164030	3.859174	0.021257	8.7
205	-0.546617	15.630142	3.810067	0.015920	7.5
206	-0.538700	16.630139	3.708817	0.018311	11.4
207	-0.573773	16.497014	3.721984	0.028311	8.2
208	-0.537747	15.583396	3.814935	0.014855	7.1
209	-0.519243	14.669787	3.912647	0.024621	7.5
210	-0.562412	14.174228	3.967771	0.021147	7.7
211	-0.530418	13.302042	4.068658	0.026857	9.0
212	-0.537972	14.276746	3.956240	0.026758	6.3
213	-0.522058	13.363128	4.061426	0.023612	9.3
214	-0.547197	14.363128	3.946576	0.026867	7.5
215	-0.526536	13.488687	4.046640	0.019431	15.9
216	-0.547200	12.702965	4.140979	0.020568	14.2
217	-0.548524	13.701942	4.021772	0.029442	8.7
218	-0.559267	14.643131	3.915573	0.020334	9.6
219	-0.512564	15.643130	3.808716	0.019810	8.8
220	-0.539321	14.819246	3.896321	0.020708	9.2
221	-0.546517	13.905636	3.998302	0.025715	7.4
222	-0.540709	12.992040	4.105764	0.036971	9.8
223	-0.524098	13.627043	4.030471	0.015940	9.2
224	-0.559766	14.598315	3.920503	0.028453	7.0
225	-0.507241	15.487662	3.824945	0.016043	9.7
226	-0.527685	16.487604	3.722918	0.018673	9.8
227	-0.528204	17.487380	3.626209	0.016712	7.7
228	-0.554838	16.573772	3.714380	0.019080	6.2
229	-0.531641	15.781961	3.794341	0.018569	9.2
230	-0.519893	16.781961	3.693913	0.020260	16.5
231	-0.560683	15.868356	3.785449	0.020725	10.2
232	-0.538381	16.293068	3.742339	0.016536	11.8
233	-0.529987	17.234941	3.650150	0.033842	8.9
234	-0.548593	16.349180	3.736716	0.017061	18.7
235	-0.553136	17.349180	3.639277	0.016589	12.5
236	-0.533730	16.435562	3.728094	0.026426	7.9
237	-0.517748	15.521943	3.821354	0.020432	8.6
238	-0.533127	15.483910	3.825338	0.021842	7.0
239	-0.512338	14.570913	3.923523	0.010587	6.0
240	-0.497702	15.570608	3.816269	0.026604	13.4
241	-0.530539	14.919968	3.885396	0.025556	15.3
242	-0.533232	15.919968	3.780157	0.017255	12.8
243	-0.549059	15.014607	3.875186	0.015280	13.1
244	-0.555749	14.100991	3.976050	0.024192	21.1
245	-0.542951	13.187373	4.082305	0.019560	14.2
246	-0.507804	12.335140	4.186672	0.020208	18.3
247	-0.519449	13.331204	4.065202	0.023507	12.6
248	-0.532094	12.418562	4.176221	0.020917	7.1
249	-0.554271	11.578423	4.283918	0.022857	4.6
250	-0.554516	12.223334	4.200761	0.015399	11.5
251	-0.555908	11.310102	4.319494	0.024929	6.9
252	-0.559300	12.309307	4.189919	0.027644	6.2
253	-0.521708	13.309168	4.067813	0.018411	9.2
254	-0.514610	14.304391	3.953142	0.017320	8.5
255	-0.540644	15.300078	3.844710	0.021925	17.3
256	-0.547849	14.459780	3.935819	0.010949	9.9
257	-0.554686	15.423614	3.831670	0.017062	11.8
258	-0.538291	16.276501	3.744002	0.016635	5.9
259	-0.562886	15.365683	3.837774	0.018986	11.3
260	-0.538611	16.365498	3.735084	0.029754	8.4
261	-0.547926	17.365498	3.637729	0.029454	6.9
262	-0.530139	16.451880	3.726469	0.018626	6.7
263	-0.522347	17.451840	3.629561	0.020739	7.3
264	-0.541334	16.540099	3.717712	0.018910	10.2
265	-0.539446	15.629413	3.810143	0.024758	8.9
266	-0.541181	16.629413	3.708888	0.016141	10.5
267	-0.547451	17.629413	3.612876	0.024674	6.9
268	-0.532958	16.715795	3.700394	0.023616	8.5
269	-0.547193	15.802176	3.792256	0.013746	6.9
270	-0.519981	14.889149	3.888732	0.024306	10.2
271	-0.522459	15.889148	3.783315	0.013901	9.4
272	-0.536676	14.994335	3.877368	0.023297	11.1
273	-0.511384	14.080719	3.978347	0.026507	5.2
274	-0.553355	15.080716	3.868085	0.025549	8.3
275	-0.527293	16.080716	3.763770	0.017148	9.4
276	-0.550038	15.167098	3.858847	0.016540	7.1
277	-0.526064	16.150063	3.756744	0.023361	10.0
278	-0.561516	17.141130	3.659128	0.019272	9.4
279	-0.535735	18.141130	3.565643	0.020480	8.1
280	-0.532158	17.357947	3.638445	0.020498	5.4
281	-0.525450	18.231071	3.557468	0.030984	5.2
282	-0.530941	18.824846	3.504428	0.026840	15.0
283	-0.503418	17.911228	3.586710	0.020679	5.0
284	-0.530848	16.997609	3.672949	0.020734	4.5
285	-0.544582	16.083991	3.763438	0.019251	4.9
286	-0.549746	15.170439	3.858490	0.019573	4.9
287	-0.533049	16.170439	3.754685	0.019540	4.6
288	-0.555539	17.170408	3.656322	0.014371	5.8
289	-0.522803	16.288344	3.742813	0.031827	5.9
290	-0.532996	15.374726	3.836820	0.022123	7.3
291	-0.535817	14.461108	3.935672	0.027987	4.9
292	-0.542685	15.111036	3.864838	0.016116	4.6
293	-0.524759	14.206903	3.964089	0.023847	4.2
294	-0.561084	15.206863	3.854609	0.022994	4.8
295	-0.525755	16.206569	3.751039	0.015079	4.4
296	-0.536595	17.198019	3.653679	0.029480	4.4
297	-0.535005	18.197887	3.560480	0.019505	5.0
298	-0.532507	17.284269	3.645447	0.019985	6.7
299	-0.541390	18.281198	3.552928	0.025324	4.9
300	-0.534919	17.367590	3.637531	0.024564	4.9
301	-0.495533	17.684763	3.607707	0.027990	6.6
302	-0.533378	16.777153	3.694383	0.030079	7.7
303	-0.532049	17.777153	3.599111	0.020407	4.0
304	-0.513780	18.777145	3.508630	0.016096	6.0
305	-0.519357	17.968366	3.581451	0.020396	5.5
306	-0.530252	17.054773	3.667432	0.020283	4.1
307	-0.514209	16.141155	3.757645	0.015192	4.6
308	-0.544445	17.139964	3.659240	0.025028	6.0
309	-0.533301	18.139964	3.565749	0.019963	7.0
310	-0.535771	17.226441	3.650962	0.028824	5.9
311	-0.537648	18.225895	3.557938	0.028291	8.4
312	-0.524318	19.225895	3.469489	0.012518	6.5
313	-0.568737	20.225895	3.385331	0.022120	7.5
314	-0.543301	19.312300	3.462052	0.015988	7.4
315	-0.551059	18.398684	3.542334	0.023978	7.7
316	-0.540074	17.485086	3.626425	0.018235	8.7
317	-0.542805	16.571917	3.714564	0.025310	8.4
318	-0.530293	15.658298	3.807140	0.018869	7.4
319	-0.502186	16.658200	3.706053	0.018397	13.2
320	-0.519847	17.658185	3.610187	0.022318	13.1
321	-0.537132	16.929215	3.679572	0.026902	10.9
322	-0.520720	17.929129	3.585061	0.021147	8.1
323	-0.564105	18.929129	3.495275	0.019366	7.5
324	-0.518264	18.030057	3.575790	0.019454	9.1
325	-0.554765	17.116445	3.661498	0.022045	12.8
326	-0.496586	16.202826	3.751416	0.015927	7.7
327	-0.541237	15.289264	3.845856	0.020686	9.8
328	-0.574954	16.188258	3.752886	0.034391	8.0
329	-0.534161	15.274640	3.847407	0.023904	9.2
330	-0.544625	16.257069	3.745955	0.025256	6.5
331	-0.536696	17.129427	3.660251	0.019511	7.3
332	-0.536846	16.215824	3.750106	0.021598	6.8
333	-0.524476	15.302328	3.844472	0.024256	5.1
334	-0.524617	16.214310	3.750259	0.034896	5.7
335	-0.522773	17.214310	3.652121	0.024716	7.4
336	-0.533534	16.300692	3.741574	0.019614	5.0
337	-0.519290	15.387073	3.835518	0.022882	7.5
338	-0.559753	16.387052	3.732931	0.020929	8.6
339	-0.522533	15.607330	3.812441	0.025104	6.6
340	-0.512349	14.693718	3.910024	0.010229	11.0
341	-0.545448	15.644964	3.808526	0.024119	16.4
342	-0.514852	14.745833	3.904323	0.014219	8.1
343	-0.538522	15.745833	3.798071	0.035824	10.1
344	-0.564201	14.839690	3.894099	0.013820	8.5
345	-0.524009	15.839690	3.788395	0.019985	4.8
346	-0.545973	16.679714	3.703937	0.024978	7.1
347	-0.531230	15.795242	3.792971	0.016057	6.7
348	-0.522578	16.792648	3.692869	0.025018	7.8
349	-0.542728	16.132802	3.758491	0.019171	7.5
350	-0.525158	17.132802	3.659927	0.016324	8.7
351	-0.556523	16.219189	3.749767	0.021548	7.3
352	-0.529521	15.307257	3.843950	0.029706	7.6
353	-0.527175	14.393639	3.943174	0.032147	8.4
354	-0.525909	15.393415	3.834850	0.022119	10.4
355	-0.540536	16.393415	3.732296	0.024366	6.5
356	-0.526031	16.083067	3.763531	0.013878	4.9
357	-0.539691	15.171960	3.858328	0.025038	8.0
358	-0.534033	16.171888	3.754539	0.015306	5.3
359	-0.526596	15.258270	3.849144	0.014905	5.0
360	-0.537479	14.344852	3.948617	0.025157	4.5
361	-0.548907	15.344831	3.839976	0.018726	7.6
362	-0.567630	16.344831	3.737151	0.017310	4.9
363	-0.552154	15.431244	3.830868	0.024560	4.6
364	-0.572493	16.431239	3.728524	0.017479	4.2
365	-0.525534	17.431239	3.631506	0.018800	5.6
366	-0.529038	16.517626	3.719939	0.025288	9.7
367	-0.530714	15.604008	3.812787	0.016561	27.9
368	-0.584290	16.183172	3.753399	0.021685	10.2
369	-0.525699	16.783098	3.693802	0.024675	4.2
370	-0.524182	15.869636	3.785318	0.024555	7.7
371	-0.513773	16.739076	3.698111	0.022859	4.6
372	-0.550273	17.739073	3.602649	0.015752	5.1
373	-0.549546	16.825458	3.689665	0.026186	8.3
374	-0.531000	15.911841	3.780990	0.031097	3.9
375	-0.550438	14.998223	3.876949	0.020578	5.0
376	-0.562866	15.998219	3.772162	0.016146	4.2
377	-0.552744	15.092935	3.866776	0.017995	4.6
378	-0.526334	16.087984	3.763032	0.019094	4.5
379	-0.570023	15.174365	3.858071	0.019276	3.9
380	-0.573621	14.707110	3.908557	0.011718	5.0
381	-0.554006	14.339554	3.949209	0.025230	6.4
382	-0.539716	13.426271	4.053976	0.017858	4.0
383	-0.560550	12.512653	4.164495	0.013888	4.0
384	-0.535901	13.512227	4.043879	0.018059	5.9
385	-0.548212	14.508417	3.930428	0.023623	11.6
386	-0.561720	15.508417	3.822770	0.025883	14.0
387	-0.549754	16.508417	3.720852	0.021839	9.2
388	-0.524228	17.508413	3.624228	0.019009	12.3
389	-0.542965	18.416607	3.540723	0.020750	11.6
390	-0.510626	17.502989	3.624739	0.022809	13.2
391	-0.544465	16.589371	3.712839	0.034383	9.4
392	-0.538604	15.675752	3.805329	0.023497	8.4
393	-0.566107	14.762134	3.902544	0.029361	12.6
394	-0.543023	15.762120	3.796388	0.018840	9.3
395	-0.559644	16.758052	3.696252	0.017833	10.2
396	-0.535201	17.740395	3.602526	0.024858	8.1
397	-0.539075	16.826777	3.689537	0.018226	7.3
398	-0.526839	15.913158	3.780855	0.030494	11.7
399	-0.546656	14.999541	3.876807	0.029019	6.3
400	-0.551954	15.999541	3.772028	0.010993	8.8
401	-0.502964	15.085923	3.867527	0.012433	6.7
402	-0.520658	14.186229	3.966418	0.016713	9.9
403	-0.557656	13.317479	4.066828	0.030935	8.2
404	-0.528128	14.317479	3.951678	0.016892	8.8
405	-0.549342	13.403860	4.056617	0.027940	6.7
406	-0.560343	14.403860	3.942036	0.020757	7.6
407	-0.528149	15.403860	3.833750	0.016477	6.7
408	-0.531115	14.763622	3.902381	0.022243	11.6
409	-0.534571	15.762569	3.796342	0.016546	7.3
410	-0.532238	15.943054	3.777795	0.025094	7.3
411	-0.546172	15.029445	3.873590	0.021708	7.1
412	-0.525785	16.029435	3.768982	0.016584	9.7
413	-0.503587	15.115959	3.864311	0.020319	7.7
414	-0.531141	16.115934	3.760199	0.022217	7.2
415	-0.529265	17.115933	3.661547	0.016155	7.9
416	-0.528399	18.115925	3.567940	0.014391	9.3
417	-0.561562	17.264537	3.647327	0.020862	6.8
418	-0.521385	16.953321	3.677235	0.020531	10.2
419	-0.579014	16.039955	3.767912	0.020926	8.4
420	-0.539505	15.126552	3.863178	0.017044	7.6
421	-0.505815	16.126353	3.759143	0.022733	6.6
422	-0.542502	17.126353	3.660546	0.017926	10.1
423	-0.538082	18.109191	3.568555	0.022841	9.1
424	-0.528387	19.109190	3.479584	0.018544	8.7
425	-0.566957	20.105177	3.395273	0.023664	7.7
426	-0.521350	21.097461	3.315242	0.022263	8.5
427	-0.572752	20.183881	3.388784	0.023673	10.8
428	-0.518061	19.270263	3.465666	0.028377	13.2
429	-0.494389	20.270217	3.381695	0.026221	7.9
430	-0.561530	21.270217	3.301693	0.013722	4.4
431	-0.525114	20.373961	3.373215	0.015329	6.4
432	-0.535851	19.460350	3.449384	0.013978	7.1
433	-0.537317	20.460055	3.366211	0.020029	11.0
434	-0.536756	20.258499	3.382655	0.018310	6.2
435	-0.544402	21.190382	3.307941	0.024051	4.4
436	-0.539877	20.276913	3.381146	0.029531	6.5
437	-0.551180	21.276913	3.301170	0.034510	7.0
438	-0.525236	20.363294	3.374085	0.019260	4.2
439	-0.557156	21.362993	3.294462	0.024101	4.7
440	-0.514389	22.362993	3.218488	0.013689	4.6
441	-0.530353	23.361350	3.146056	0.020978	4.0
442	-0.533530	24.360226	3.076777	0.027144	5.3
443	-0.551816	25.360226	3.010410	0.022664	3.9
444	-0.523667	24.446608	3.070929	0.014671	5.2
445	-0.517186	25.446608	3.004811	0.018520	6.9
446	-0.513632	24.547088	3.064154	0.022539	4.0
447	-0.537609	23.828521	3.113270	0.026485	5.0
448	-0.543123	24.828521	3.045337	0.011881	4.6
449	-0.560170	25.828521	2.980305	0.024866	3.9
450	-0.536958	25.022026	3.032532	0.028985	4.5
451	-0.528222	25.995142	2.969739	0.016184	11.0
452	-0.534416	25.114487	3.026452	0.027826	8.2
453	-0.529215	26.114377	2.962223	0.018462	12.5
454	-0.522816	25.200761	3.020801	0.024970	7.5
455	-0.508687	26.054378	2.966000	0.020221	10.9
456	-0.537189	25.177140	3.022346	0.019858	6.7
457	-0.575371	25.272333	3.016128	0.019047	18.2
458	-0.509786	25.587973	2.995693	0.025471	14.4
459	-0.512015	26.585402	2.932901	0.017139	8.5
460	-0.543651	25.692499	2.988987	0.018716	10.5
461	-0.534918	24.811093	3.046495	0.014427	9.3
462	-0.529131	23.907141	3.107819	0.017199	10.9
463	-0.555342	22.993563	3.172357	0.019319	11.6
464	-0.537260	22.079946	3.239635	0.014900	8.0
465	-0.531711	21.179855	3.308766	0.019418	7.8
466	-0.589867	20.351963	3.375010	0.023737	7.9
467	-0.572443	21.351963	3.295320	0.019705	11.2
468	-0.532125	20.438347	3.367974	0.025350	9.2
469	-0.523299	21.437124	3.288707	0.031707	8.4
470	-0.542633	22.437124	3.212996	0.028604	9.6
471	-0.528977	23.430716	3.141144	0.014389	11.0
472	-0.556086	22.517101	3.207091	0.025990	5.9
473	-0.549252	23.517101	3.135049	0.021444	7.1
474	-0.492643	22.603483	3.200737	0.031202	6.6
475	-0.534480	23.572087	3.131181	0.024598	7.2
476	-0.534428	22.685605	3.194720	0.022405	9.9
477	-0.540826	23.685119	3.123261	0.022116	9.9
478	-0.522289	24.685113	3.054896	0.017982	8.5
479	-0.572021	25.685107	2.989461	0.025417	9.1
480	-0.522456	26.597859	2.932134	0.010814	6.1
481	-0.549233	27.597699	2.871809	0.022554	11.4
482	-0.522946	28.262193	2.833071	0.020675	6.5
483	-0.554357	27.348575	2.886606	0.014937	8.4
484	-0.516193	26.435021	2.942199	0.031611	6.1
485	-0.540604	27.407658	2.883083	0.025394	7.5
486	-0.532878	28.407658	2.824730	0.021433	9.7
487	-0.576870	27.931119	2.852240	0.016686	10.4
488	-0.537724	28.929753	2.795193	0.029689	6.9
489	-0.572517	29.929753	2.740310	0.023027	8.6
490	-0.525189	30.929753	2.687540	0.017624	7.4
491	-0.538291	31.929753	2.636764	0.025285	14.4
492	-0.533981	31.016320	2.683067	0.038062	7.8
493	-0.544139	30.102703	2.731035	0.012358	9.7
494	-0.535040	29.189238	2.780741	0.026376	8.4
495	-0.548219	30.153797	2.728307	0.029780	12.3
496	-0.551582	29.240178	2.777922	0.021533	12.3
497	-0.526518	28.849489	2.799693	0.028967	11.9
498	-0.517155	29.849489	2.744635	0.018482	39.6
499	-0.500276	28.935877	2.794850	0.021912	35.3
